Avg MJD,Avg V-mag,Avg SE,Avg Air Mass,Observation Count,Uncertainty
58096.09582292817,12.092836464088402,0.0015276243093922642,1.5450994475138122,181,0.000113547420683614
58100.08369919192,12.0877196969697,0.001678787878787879,1.5376717171717171,198,0.00011930625945556383
58101.09047396228,12.087384905660373,0.0022672955974842785,1.6034842767295594,159,0.0001798082368876674
58102.083322259874,12.085203954802259,0.0020570621468926557,1.571293785310734,177,0.00015461825920668363
58103.08321018291,12.086156707317075,0.0023670731707317086,1.5899329268292688,164,0.00018483736086938082
58107.077067164195,12.084700746268654,0.002111194029850747,1.6248731343283591,134,0.0001823793862663932
58108.07563415255,12.086567796610172,0.00218813559322034,1.6350338983050845,118,0.00020143420876385357
58110.072416666655,12.083747967479674,0.0025772357723577236,1.6544308943089423,123,0.00023238152373136262
58111.07239671642,12.085277611940299,0.007141791044776125,1.689492537313432,67,0.0008725086436491358
58112.07129103773,12.083449056603772,0.0022075471698113215,1.6919811320754718,106,0.00021441593565245273
58113.06938431371,12.081137254901957,0.002282352941176471,1.6992058823529412,102,0.0002259866156911469
58116.06691962024,12.081084810126583,0.002458227848101266,1.7540253164556967,79,0.00027657224096181506
58117.06604653845,12.082155128205125,0.00208974358974359,1.773269230769231,78,0.00023661686739175528
58118.06639440677,12.08300508474576,0.002205084745762711,1.8057966101694916,59,0.00028707758167127425
58120.06097830508,12.077706779661016,0.00227457627118644,1.8062033898305085,59,0.00029612460768858574
58121.06134895835,12.082385416666668,0.0024812499999999995,1.8417500000000002,48,0.00035813758885668966
58174.517772597406,12.086654545454548,0.0024233766233766234,1.7564805194805193,77,0.0002761693969788109
58179.50909540818,12.084891836734693,0.002147959183673471,1.7082653061224493,98,0.0002169766434982046
58192.48710828767,12.087349999999997,0.0040136986301369856,1.5956095890410957,146,0.0003321760621376627
58193.49267560978,12.08625121951219,0.0021243902439024402,1.516276422764228,123,0.00019154981751105706
58196.47726762497,12.098531250000004,0.002363750000000001,1.5905,160,0.00018687084548057523
58197.47717228573,12.096609142857144,0.0016148571428571414,1.5705714285714294,175,0.00012207172579703715
58198.475109943814,12.090538764044947,0.0013977528089887633,1.5657359550561798,178,0.00010476600237200574
58204.46476368718,12.111443575418996,0.0018759776536312858,1.5269999999999995,179,0.00014021715315424592
58205.46532639341,12.093949726775962,0.002375409836065577,1.5068907103825138,183,0.00017559534780543895
58207.459749424095,12.086412041884822,0.0020544502617801047,1.5067277486910997,191,0.00014865480372604515
58210.424223269176,12.090093269230765,0.0036125000000000003,1.7108173076923072,104,0.000354234769093345
58212.44967881354,12.090104237288136,0.001809745762711865,1.486601694915254,236,0.0001178044149998091
58213.44787228813,12.08579533898304,0.001677118644067797,1.4814364406779659,236,0.00010917112492841123
58216.44266507936,12.080591269841278,0.0018420634920634919,1.4652182539682537,252,0.00011603909283788575
58218.43937271317,12.08819069767441,0.0020197674418604675,1.4526162790697676,258,0.0001257452284483103
58226.478371545476,12.080200909090918,0.001711818181818182,1.1465999999999998,110,0.0001632154595954046
58229.43646749027,12.070118918918935,0.001867567567567569,1.2972277992277987,259,0.00011604500224508907
58231.42026388236,12.068438823529412,0.0014898039215686274,1.3650745098039219,255,9.329514046401894e-05
58232.435273703704,12.072026337448563,0.002290946502057614,1.2672263374485595,243,0.00014696428662911055
58236.37274729728,12.064647027027021,0.0020059459459459464,1.5561189189189186,185,0.00014748007905892547
58237.41222868132,12.063878571428571,0.0021450549450549444,1.3497637362637367,364,0.0001124314286418233
58241.40637521854,12.075121079691531,0.0021768637532133686,1.331910025706941,389,0.00011037137356655066
58242.40432857504,12.067572264631046,0.0017944020356234105,1.3305368956743007,393,9.051560906608413e-05
58243.40107090671,12.066734455958555,0.0017652849740932577,1.331670984455958,386,8.985063944515473e-05
58244.39972749363,12.069345569620264,0.0018888607594936672,1.327875949367089,395,9.503889901488762e-05
58245.33653109376,12.06839453125,0.00181953125,1.6389374999999997,128,0.0001608253606819794
58246.4268452344,12.06066875,0.0014906250000000026,1.15775390625,256,9.316406250000016e-05
58247.395675936554,12.069058095238113,0.0013111111111111138,1.2758476190476191,315,7.387274226515937e-05
58248.391132525,12.065982749999996,0.0015509999999999975,1.3193624999999995,400,7.754999999999988e-05
58249.42443884119,12.063335622317599,0.0016424892703862655,1.1378755364806867,233,0.00010760304978634164
58251.40561111589,12.067711587982823,0.0018592274678111587,1.1767811158798283,233,0.00012180204120053101
58252.431557356846,12.063833920704838,0.001939647577092512,1.1039118942731276,227,0.0001287389313204704
58253.3828004918,12.073748360655747,0.0018344262295081968,1.3043114754098355,122,0.00016608114724848893
