Avg MJD,Avg V-mag,Avg SE,Avg Air Mass,Observation Count,Uncertainty
57895.379949036134,11.913290361445778,0.001491566265060241,1.1587349397590363,83,0.0001637206673099237
57895.420142647075,11.913463235294117,0.001701470588235294,1.0701764705882355,68,0.0002063336162992921
57895.45243027778,11.913591666666663,0.0011305555555555557,1.034111111111111,36,0.00018842592592592595
57896.26826766667,11.910746666666665,0.0022,1.8831333333333338,30,0.0004016632088371218
57896.29653512196,11.911062195121952,0.0019987804878048767,1.5889390243902437,82,0.00022072837955691872
57896.33806156625,11.910556626506029,0.0017204819277108422,1.3115421686746989,83,0.00018884742562081652
57896.379905121954,11.910401219512194,0.0017012195121951217,1.1509756097560975,82,0.0001878682669200133
57896.42114276317,11.90990131578947,0.0014881578947368423,1.0646315789473688,76,0.00017070341776816142
57896.45179433334,11.909486666666668,0.0030933333333333342,1.0328666666666664,30,0.0005647628148497714
57906.233173333334,11.913333333333332,0.0034666666666666665,1.9893333333333334,3,0.0020014809331907026
57906.25524592104,11.912535526315791,0.002978947368421053,1.7257236842105252,76,0.0003417086983440472
57906.29650506023,11.911136144578318,0.0024433734939759053,1.3900000000000001,83,0.00026819508344468935
57906.33823481927,11.91127831325301,0.0017000000000000001,1.1962289156626513,83,0.0001865992419824736
57906.379959156635,11.911150602409641,0.0018216867469879518,1.0873012048192776,83,0.0001999560977161588
57906.42139395061,11.91042962962963,0.0018691358024691372,1.0362716049382716,81,0.00020768175582990412
57906.45764100003,11.910448333333333,0.001555,1.0288166666666663,60,0.00020074963677841777
57907.23181111111,11.906244444444445,0.0029,1.9695555555555555,9,0.0009666666666666666
57907.254595925966,11.906418518518521,0.00258641975308642,1.7027777777777775,81,0.0002873799725651578
57907.29622787501,11.906092499999998,0.0021737499999999995,1.3753750000000005,80,0.00024303263830450833
57907.33805228915,11.904568674698794,0.0017638554216867454,1.1875542168674704,83,0.0001936082850902488
57907.3798252381,11.905469047619047,0.0016738095238095245,1.0825476190476195,84,0.00018262759147131275
57907.42159246754,11.904506493506496,0.0020688311688311684,1.034597402597402,77,0.0002357651925976665
57907.460243269226,11.904890384615385,0.002009615384615384,1.0313269230769226,52,0.0002786835120458482
57908.23066307693,11.906723076923079,0.002838461538461538,1.9470769230769231,13,0.0007872475861811904
57908.25485707319,11.907943902439023,0.002775609756097562,1.672548780487805,82,0.0003065148211540863
57908.296634321,11.907397530864198,0.001990123456790124,1.3574444444444442,81,0.000221124828532236
57908.338184939756,11.907932530120483,0.001796385542168675,1.1780843373493977,83,0.0001971789296923233
57908.378108870995,11.907075806451612,0.001980645161290322,1.080677419354839,62,0.00025154218702618366
57908.41663766667,11.90792,0.001666666666666667,1.0353666666666665,30,0.00030429030972509234
57908.456981739124,11.90757391304348,0.001826086956521739,1.030739130434782,46,0.00026924183297850776
57909.23345333334,11.911499999999998,0.002,1.8723333333333336,3,0.0011547005383792516
57909.2549992771,11.910540963855425,0.0022240963855421686,1.6443493975903614,83,0.00024412629390478115
57909.28601717949,11.908920512820515,0.0026615384615384613,1.3996410256410263,39,0.0004261872401273857
57910.29679271605,11.907271604938273,0.002351851851851851,1.3269012345679014,81,0.00026131687242798347
57910.338525194806,11.908654545454544,0.002275324675324675,1.160311688311688,77,0.00025929731163283853
57910.379803373515,11.906937349397591,0.002574698795180724,1.0690843373493981,83,0.0002826099079493595
57910.42139365854,11.906828048780486,0.0027609756097560986,1.030695121951219,82,0.0003048987500407959
57910.457137966114,11.907052542372881,0.002555932203389829,1.0332542372881353,59,0.0003327540301001395
57913.29900192308,11.908221794871796,0.0024230769230769228,1.2755128205128201,78,0.0002743594351965751
57913.33829539328,11.909148314606744,0.0021730337078651706,1.137820224719101,89,0.00023034111235194408
57913.383264202916,11.90903623188406,0.0021913043478260855,1.0531159420289855,69,0.00026380204328359843
57913.421577701156,11.908378160919538,0.002611494252873563,1.0285977011494263,87,0.00027998157231626084
57913.45723295082,11.90847049180328,0.002039344262295081,1.0388196721311471,61,0.0002611112764533156
57914.274125714284,11.90957142857143,0.002457142857142857,1.3875714285714285,7,0.0009287127051083868
57914.296614534884,11.908670930232562,0.0023627906976744204,1.274976744186046,86,0.0002547862734295198
57914.338240116296,11.908947674418604,0.002761627906976745,1.130767441860465,86,0.00029779399576530964
57914.38007333331,11.908888505747127,0.002035632183908045,1.0540574712643682,87,0.000218242678068705
57914.422709411745,11.907401470588235,0.0021426470588235286,1.028132352941177,68,0.0002598341218220125
57914.45315931818,11.907827272727273,0.0022386363636363632,1.037363636363636,44,0.00033748713001033765
57915.30674377776,11.90942,0.0023377777777777763,1.218688888888889,45,0.000348495335159967
57915.33798658822,11.90832235294118,0.0025388235294117652,1.1244823529411763,85,0.0002753740752780354
57915.379830963844,11.907180722891566,0.002942168674698796,1.0512168674698796,83,0.00032294496734316133
57915.42141776469,11.907083529411763,0.0026341176470588232,1.0282000000000013,85,0.00028571017356233594
57915.45650070175,11.906956140350877,0.0034982456140350876,1.0426842105263154,57,0.0004633539508750346
57917.27544,11.921,0.0024,1.334,2,0.0016970562748477138
57917.29653918603,11.918627906976747,0.002583720930232558,1.2400232558139532,86,0.00027860979309074437
57917.33804770116,11.919187356321837,0.0022068965517241385,1.1116091954022982,87,0.00023660414561937546
57917.37981770117,11.918902298850572,0.0018252873563218384,1.0455402298850576,87,0.00019569134543935833
57917.42156540232,11.919188505747126,0.0020011494252873572,1.028494252873564,87,0.00021454573829340247
57917.46160583335,11.91858166666667,0.0024366666666666655,1.0548166666666667,60,0.0003145723140086245
57918.223957619055,11.92159047619048,0.001730952380952381,1.7007380952380955,42,0.0002670917510058115
57918.2549118391,11.920833333333333,0.0017919540229885055,1.4465287356321845,87,0.00019211763698989906
57918.29667793105,11.920595402298854,0.001749425287356322,1.2286206896551728,87,0.0001875580779336924
57918.33840885057,11.920264367816094,0.001754022988505747,1.1047011494252865,87,0.00018805100323706606
57918.379904302325,11.920837209302329,0.0015151162790697688,1.0429186046511627,86,0.00016337919009776789
57918.421425977016,11.919480459770117,0.0017045977011494247,1.0289195402298854,87,0.00018275205622579876
57918.4571817742,11.920745161290323,0.0015354838709677405,1.0519516129032258,62,0.00019500664661964716
